procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu------ ---timestamp---
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  0  34988 6175952 166012 732652    0    0     0     1    0    0  1  0 99  0  0	2015-07-31 14:45:18 NZST
 0  0  34988 6177620 166012 732656    0    0     0     0  526  879  2  0 98  0  0	2015-07-31 14:45:19 NZST
 0  0  34988 6177612 166012 732656    0    0     0     0  842 1536  3  0 96  0  0	2015-07-31 14:45:20 NZST
 0  0  34988 6177612 166012 732656    0    0     0     0  765 1403  2  1 97  0  0	2015-07-31 14:45:21 NZST
 0  0  34988 6177612 166012 732656    0    0     0     0  674 1271  2  1 97  0  0	2015-07-31 14:45:22 NZST
 0  0  34988 6177612 166012 732656    0    0     0     0  850 1604  3  1 97  0  0	2015-07-31 14:45:23 NZST
 0  0  34988 6177612 166016 732652    0    0     0    67  567 1031  2  0 97  0  0	2015-07-31 14:45:24 NZST
 0  0  34988 6177636 166016 732656    0    0     0     0  561 1011  1  1 98  0  0	2015-07-31 14:45:25 NZST
 0  0  34988 6177636 166016 732656    0    0     0     0   59  120  0  0 100  0  0	2015-07-31 14:45:26 NZST
 0  0  34988 6177636 166016 732656    0    0     0     0   40   88  0  0 100  0  0	2015-07-31 14:45:27 NZST
 0  0  34988 6177636 166016 732656    0    0     0     0   44   97  0  0 100  0  0	2015-07-31 14:45:28 NZST
 0  0  34988 6177760 166016 732656    0    0     0     0   52  130  0  0 99  0  0	2015-07-31 14:45:29 NZST
 0  0  34988 6177760 166020 732656    0    0     0    12   51   87  0  0 100  0  0	2015-07-31 14:45:30 NZST
 0  0  34988 6177760 166020 732656    0    0     0     0  648 1165  2  1 98  0  0	2015-07-31 14:45:31 NZST
 0  0  34988 6177760 166020 732656    0    0     0     0  266  532  1  0 99  0  0	2015-07-31 14:45:32 NZST
 0  0  34988 6177760 166020 732656    0    0     0     0  112  112  0  0 100  0  0	2015-07-31 14:45:33 NZST
 0  0  34988 6177760 166020 732656    0    0     0     0   79  108  0  0 100  0  0	2015-07-31 14:45:34 NZST
 0  0  34988 6177760 166020 732656    0    0     0    14   71  128  0  0 100  0  0	2015-07-31 14:45:35 NZST
 0  0  34988 6177760 166020 732656    0    0     0    12  133  115  1  0 100  0  0	2015-07-31 14:45:36 NZST
 0  0  34988 6177760 166020 732656    0    0     0     0  239  157  0  1 99  0  0	2015-07-31 14:45:37 NZST
 0  0  34988 6177760 166020 732656    0    0     0     0   51  127  0  0 100  0  0	2015-07-31 14:45:38 NZST
 0  0  34988 6177760 166020 732656    0    0     0    20  178  123  1  1 99  0  0	2015-07-31 14:45:39 NZST
 0  0  34988 6177760 166020 732656    0    0     0     6  123  103  1  1 99  0  0	2015-07-31 14:45:40 NZST
 0  0  34988 6177760 166020 732656    0    0     0     0   55  108  0  0 100  0  0	2015-07-31 14:45:41 NZST
 0  0  34988 6177760 166024 732652    0    0     0    24   50  106  1  0 100  0  0	2015-07-31 14:45:42 NZST
 0  0  34988 6177760 166024 732656    0    0     0     0   41   89  0  0 100  0  0	2015-07-31 14:45:43 NZST
 0  0  34988 6177760 166024 732656    0    0     0     0   49  135  0  0 100  0  0	2015-07-31 14:45:44 NZST
 0  0  34988 6177760 166024 732656    0    0     0     0   55   92  0  1 100  0  0	2015-07-31 14:45:45 NZST
 0  0  34988 6177760 166024 732656    0    0     0     0   44   86  0  0 100  0  0	2015-07-31 14:45:46 NZST
 0  0  34988 6177760 166024 732656    0    0     0     0   69  134  1  0 100  0  0	2015-07-31 14:45:47 NZST
 0  0  34988 6177760 166024 732656    0    0     0    12   44   94  0  0 100  0  0	2015-07-31 14:45:48 NZST
 0  0  34988 6177760 166024 732656    0    0     0   804   64  117  0  1 100  0  0	2015-07-31 14:45:49 NZST
