procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu------ ---timestamp---
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  0  36804 195448 134688 994196    0    0     1     5    4    4  0  0 99  0  0	2015-07-31 14:45:17 NZST
 0  0  36804 197100 134688 994068    0    0     0    96  307  524  0  1 100  0  0	2015-07-31 14:45:18 NZST
 0  0  36804 197100 134688 994068    0    0     0     0  272  480  1  0 99  0  0	2015-07-31 14:45:19 NZST
 0  0  36804 197100 134688 994068    0    0     0     0  251  443  0  1 100  0  0	2015-07-31 14:45:20 NZST
 0  0  36804 197100 134688 994068    0    0     0    76  251  452  0  0 100  0  0	2015-07-31 14:45:21 NZST
 0  0  36804 197124 134688 994068    0    0     0     0  334  944  1  1 99  0  0	2015-07-31 14:45:22 NZST
 0  0  36804 197140 134688 994068    0    0     0    24  255  455  0  0 100  0  0	2015-07-31 14:45:23 NZST
 0  0  36804 197140 134688 994068    0    0     0     0  264  453  0  0 100  0  0	2015-07-31 14:45:24 NZST
 0  0  36804 197140 134688 994068    0    0     0     0  238  446  0  0 100  0  0	2015-07-31 14:45:25 NZST
 0  0  36804 197264 134688 994068    0    0     0     0  270  457  0  0 100  0  0	2015-07-31 14:45:26 NZST
 0  0  36804 197264 134688 994068    0    0     0     0  242  448  1  0 100  0  0	2015-07-31 14:45:27 NZST
 0  0  36804 197264 134688 994068    0    0     0     0  264  465  0  1 100  0  0	2015-07-31 14:45:28 NZST
 0  0  36804 197264 134692 994068    0    0     0    16  252  457  0  0 100  0  0	2015-07-31 14:45:29 NZST
 0  0  36804 197264 134692 994068    0    0     0     0  256  450  0  0 100  0  0	2015-07-31 14:45:30 NZST
 0  0  36804 197256 134692 994068    0    0     0     0  350  555  2  1 98  0  0	2015-07-31 14:45:31 NZST
 0  0  36804 197256 134692 994068    0    0     0     0  332  956  0  0 100  0  0	2015-07-31 14:45:32 NZST
 0  0  36804 197264 134692 994068    0    0     0     0  321  466  0  0 99  0  0	2015-07-31 14:45:33 NZST
 0  0  36804 197264 134692 994068    0    0     0    24  283  463  0  0 100  0  0	2015-07-31 14:45:34 NZST
 0  0  36804 197256 134692 994068    0    0     0     0  275  448  0  1 99  0  0	2015-07-31 14:45:35 NZST
 0  0  36804 197256 134692 994068    0    0     0    12  373  502  1  0 100  0  0	2015-07-31 14:45:36 NZST
 0  0  36804 197256 134692 994068    0    0     0     0  425  514  1  1 98  0  0	2015-07-31 14:45:37 NZST
 0  0  36804 197372 134692 994068    0    0     0     0  328  494  1  0 99  0  0	2015-07-31 14:45:38 NZST
 0  0  36804 197380 134692 994068    0    0     0     0  361  483  1  1 99  0  0	2015-07-31 14:45:39 NZST
 0  0  36804 197380 134692 994068    0    0     0    40  321  475  0  1 99  0  0	2015-07-31 14:45:40 NZST
 0  0  36804 197380 134692 994068    0    0     0     8  243  457  0  0 100  0  0	2015-07-31 14:45:41 NZST
 0  0  36804 197380 134692 994068    0    0     0     0  244  449  1  0 99  0  0	2015-07-31 14:45:42 NZST
 0  0  36804 197380 134692 994068    0    0     0     0  255  448  0  0 100  0  0	2015-07-31 14:45:43 NZST
 0  0  36804 197380 134692 994068    0    0     0     0  251  455  0  0 100  0  0	2015-07-31 14:45:44 NZST
 0  0  36804 197380 134692 994068    0    0     0     0  238  439  0  0 100  0  0	2015-07-31 14:45:45 NZST
 0  0  36804 197380 134696 994068    0    0     0    16  276  466  0  0 99  0  0	2015-07-31 14:45:46 NZST
 0  0  36804 197388 134696 994068    0    0     0     0  241  442  0  0 100  0  0	2015-07-31 14:45:47 NZST
 0  0  36804 197388 134696 994068    0    0     0     0  260  446  0  1 100  0  0	2015-07-31 14:45:48 NZST
 0  0  36804 197388 134696 994068    0    0     0     0  245  444  0  0 100  0  0	2015-07-31 14:45:49 NZST
 0  0  36804 197388 134696 994068    0    0     0     0  255  447  0  0 100  0  0	2015-07-31 14:45:50 NZST
 1  0  36804 197388 134696 994068    0    0     0   792  246  462  1  0 100  0  0	2015-07-31 14:45:51 NZST
 0  0  36804 197388 134700 994068    0    0     0    32  226  429  0  1 100  0  0	2015-07-31 14:45:52 NZST
 0  0  36804 197388 134700 994068    0    0     0     0  258  458  0  0 100  0  0	2015-07-31 14:45:53 NZST
 0  0  36804 197388 134700 994072    0    0     0     0  259  456  0  1 100  0  0	2015-07-31 14:45:54 NZST
 0  0  36804 197388 134700 994072    0    0     0     0  230  439  0  0 100  0  0	2015-07-31 14:45:55 NZST
 0  0  36804 197388 134700 994072    0    0     0    48  241  427  0  1 100  0  0	2015-07-31 14:45:56 NZST
 0  0  36804 197388 134700 994072    0    0     0     0  225  425  1  0 100  0  0	2015-07-31 14:45:57 NZST
 1  0  36804 197388 134700 994072    0    0     0    20  306  478  0  0 100  0  0	2015-07-31 14:45:58 NZST
 0  0  36804 197388 134700 994072    0    0     0     0  254  445  0  1 100  0  0	2015-07-31 14:45:59 NZST
 0  0  36804 197388 134700 994072    0    0     0     0  248  451  1  0 100  0  0	2015-07-31 14:46:00 NZST
 0  0  36804 197256 134700 994072    0    0     0     4  361  586  1  1 98  0  0	2015-07-31 14:46:01 NZST
 0  0  36804 197504 134700 994072    0    0     0     0  311  903  1  0 99  0  0	2015-07-31 14:46:02 NZST
 0  0  36804 197512 134700 994072    0    0     0     0  249  454  1  0 100  0  0	2015-07-31 14:46:03 NZST
 0  0  36804 197512 134700 994072    0    0     0    16  282  475  0  1 100  0  0	2015-07-31 14:46:04 NZST
 1  0  36804 197512 134700 994072    0    0     0     0  249  445  0  0 100  0  0	2015-07-31 14:46:05 NZST
 0  0  36804 197504 134700 994072    0    0     0     0  278  460  0  0 99  0  0	2015-07-31 14:46:06 NZST
 0  0  36804 197504 134700 994072    0    0     0     0  241  444  0  0 100  0  0	2015-07-31 14:46:07 NZST
 0  0  36804 197504 134700 994072    0    0     0     0  308  491  1  1 99  0  0	2015-07-31 14:46:08 NZST
 0  0  36804 197504 134700 994072    0    0     0     0  247  443  0  0 100  0  0	2015-07-31 14:46:09 NZST
 0  0  36804 197504 134700 994072    0    0     0    16  264  466  0  0 100  0  0	2015-07-31 14:46:10 NZST
 0  0  36804 197504 134700 994072    0    0     0     8  240  445  0  1 100  0  0	2015-07-31 14:46:11 NZST
 0  0  36804 197504 134700 994072    0    0     0     0  224  432  0  0 100  0  0	2015-07-31 14:46:12 NZST
 0  0  36804 197504 134700 994072    0    0     0     0  214  414  0  0 100  0  0	2015-07-31 14:46:13 NZST
 0  0  36804 197504 134700 994072    0    0     0     0  223  420  0  0 100  0  0	2015-07-31 14:46:14 NZST
 0  0  36804 197504 134700 994072    0    0     0     0  208  422  0  1 100  0  0	2015-07-31 14:46:15 NZST
 0  0  36804 197504 134700 994072    0    0     0    16  252  441  0  0 99  0  0	2015-07-31 14:46:16 NZST
 0  0  36804 197504 134700 994072    0    0     0     0  203  414  0  0 100  0  0	2015-07-31 14:46:17 NZST
 0  0  36804 197504 134700 994072    0    0     0     0  226  420  0  1 100  0  0	2015-07-31 14:46:18 NZST
 0  0  36804 197512 134700 994072    0    0     0     0  213  413  0  0 100  0  0	2015-07-31 14:46:19 NZST
 0  0  36804 197512 134700 994072    0    0     0     0  224  415  0  0 100  0  0	2015-07-31 14:46:20 NZST
 0  0  36804 197512 134700 994072    0    0     0     4  199  415  0  1 100  0  0	2015-07-31 14:46:21 NZST
 0  0  36804 197512 134700 994072    0    0     0    24  215  423  0  0 100  0  0	2015-07-31 14:46:22 NZST
 0  0  36804 197512 134700 994072    0    0     0     0  216  419  0  0 100  0  0	2015-07-31 14:46:23 NZST
 0  0  36804 197512 134700 994072    0    0     0     0  225  425  1  0 100  0  0	2015-07-31 14:46:24 NZST
 0  0  36804 197512 134700 994072    0    0     0     0  199  413  0  0 100  0  0	2015-07-31 14:46:25 NZST
 0  0  36804 197512 134700 994072    0    0     0     0  239  426  0  1 100  0  0	2015-07-31 14:46:26 NZST
 0  0  36804 197512 134700 994072    0    0     0     0  215  412  0  0 100  0  0	2015-07-31 14:46:27 NZST
 0  0  36804 197512 134704 994072    0    0     0    16  227  430  0  0 100  0  0	2015-07-31 14:46:28 NZST
 0  0  36804 197512 134704 994072    0    0     0     0  222  419  1  0 100  0  0	2015-07-31 14:46:29 NZST
 0  0  36804 197512 134704 994072    0    0     0     0  216  415  0  1 100  0  0	2015-07-31 14:46:30 NZST
 0  0  36804 197512 134704 994072    0    0     0    16  274  473  1  0 99  0  0	2015-07-31 14:46:31 NZST
 0  0  36804 197512 134704 994072    0    0     0     0  225  433  0  0 99  0  0	2015-07-31 14:46:32 NZST
 0  0  36804 197512 134704 994076    0    0     0     0  220  416  0  0 100  0  0	2015-07-31 14:46:33 NZST
 0  0  36804 197512 134704 994076    0    0     0    24  234  432  0  0 100  0  0	2015-07-31 14:46:34 NZST
 0  0  36804 197504 134704 994076    0    0     0     0  215  414  0  0 100  0  0	2015-07-31 14:46:35 NZST
 0  0  36804 197504 134704 994076    0    0     0     0  253  427  0  1 100  0  0	2015-07-31 14:46:36 NZST
 0  0  36804 197504 134704 994076    0    0     0     0  213  413  1  0 100  0  0	2015-07-31 14:46:37 NZST
 0  0  36804 197504 134704 994076    0    0     0     0  282  458  0  1 100  0  0	2015-07-31 14:46:38 NZST
 0  0  36804 197504 134704 994076    0    0     0     0  245  434  0  0 100  0  0	2015-07-31 14:46:39 NZST
 0  0  36804 197504 134704 994076    0    0     0    12  236  429  1  0 100  0  0	2015-07-31 14:46:40 NZST
 0  0  36804 197504 134704 994076    0    0     0    12  225  417  0  0 100  0  0	2015-07-31 14:46:41 NZST
 0  0  36804 197504 134704 994076    0    0     0     0  212  415  0  1 99  0  0	2015-07-31 14:46:42 NZST
 0  0  36804 197504 134704 994076    0    0     0     0  216  410  0  0 100  0  0	2015-07-31 14:46:43 NZST
 0  0  36804 197504 134704 994076    0    0     0     0  247  440  0  1 99  0  0	2015-07-31 14:46:44 NZST
 0  0  36804 197504 134704 994076    0    0     0     0  233  441  0  0 100  0  0	2015-07-31 14:46:45 NZST
 0  0  36804 197504 134708 994076    0    0     0    16  276  464  0  0 100  0  0	2015-07-31 14:46:46 NZST
 0  0  36804 197512 134708 994076    0    0     0     0  244  439  1  0 100  0  0	2015-07-31 14:46:47 NZST
 0  0  36804 197512 134708 994076    0    0     0     0  254  446  0  1 100  0  0	2015-07-31 14:46:48 NZST
 0  0  36804 197512 134708 994076    0    0     0     0  253  444  0  0 100  0  0	2015-07-31 14:46:49 NZST
 0  0  36804 197512 134708 994076    0    0     0     0  270  447  0  0 100  0  0	2015-07-31 14:46:50 NZST
 0  0  36804 197512 134708 994076    0    0     0     4  254  465  0  1 100  0  0	2015-07-31 14:46:51 NZST
 0  0  36804 197512 134712 994076    0    0     0    28  269  468  0  0 100  0  0	2015-07-31 14:46:52 NZST
 0  0  36804 197512 134712 994076    0    0     0     0  244  445  1  0 100  0  0	2015-07-31 14:46:53 NZST
 0  0  36804 197512 134712 994076    0    0     0     0  260  456  0  1 100  0  0	2015-07-31 14:46:54 NZST
 0  0  36804 197512 134712 994076    0    0     0     0  241  445  0  0 100  0  0	2015-07-31 14:46:55 NZST
 0  0  36804 197512 134712 994076    0    0     0     0  274  457  0  0 100  0  0	2015-07-31 14:46:56 NZST
 0  0  36804 197512 134712 994076    0    0     0     0  235  443  0  1 100  0  0	2015-07-31 14:46:57 NZST
 0  0  36804 197512 134712 994076    0    0     0    16  280  471  1  0 99  0  0	2015-07-31 14:46:58 NZST
 0  0  36804 197512 134712 994076    0    0     0     0  255  451  0  0 100  0  0	2015-07-31 14:46:59 NZST
 0  0  36804 197512 134712 994076    0    0     0     0  258  446  0  0 100  0  0	2015-07-31 14:47:00 NZST
 0  0  36804 197504 134712 994076    0    0     0     0  339  561  2  0 98  0  0	2015-07-31 14:47:01 NZST
 0  0  36804 197504 134712 994076    0    0     0     0  279  466  0  0 99  0  0	2015-07-31 14:47:02 NZST
 0  0  36804 197504 134712 994076    0    0     0     0  264  468  0  0 100  0  0	2015-07-31 14:47:03 NZST
 0  0  36804 197636 134716 994076    0    0     0    20  305  902  1  0 99  0  0	2015-07-31 14:47:04 NZST
 0  0  36804 197636 134716 994076    0    0     0     0  247  455  0  1 100  0  0	2015-07-31 14:47:05 NZST
 0  0  36804 197636 134716 994076    0    0     0    20  277  458  1  0 100  0  0	2015-07-31 14:47:06 NZST
 0  0  36804 197636 134716 994076    0    0     0     0  241  442  0  0 100  0  0	2015-07-31 14:47:07 NZST
 0  0  36804 197636 134716 994076    0    0     0     0  309  490  1  0 99  0  0	2015-07-31 14:47:08 NZST
 0  0  36804 197504 134716 994076    0    0     0     0  328  524  1  1 99  0  0	2015-07-31 14:47:09 NZST
 0  0  36804 197496 134720 994076    0    0     0    16  265  459  0  0 99  0  0	2015-07-31 14:47:10 NZST
 0  0  36804 197496 134720 994080    0    0     0     8  247  453  0  0 100  0  0	2015-07-31 14:47:11 NZST
 0  0  36804 197496 134720 994080    0    0     0     0  256  456  0  0 100  0  0	2015-07-31 14:47:12 NZST
 0  0  36804 197496 134720 994080    0    0     0     0  270  462  0  0 100  0  0	2015-07-31 14:47:13 NZST
 0  0  36804 197504 134720 994080    0    0     0     0  338  928  1  1 99  0  0	2015-07-31 14:47:14 NZST
 0  0  36804 197512 134720 994080    0    0     0     0  250  453  0  0 100  0  0	2015-07-31 14:47:15 NZST
