procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu------ ---timestamp---
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  0      0 2281896 134416 1083792    0    0     0     2    4    3  5  0 94  0  0	2015-07-31 14:45:17 NZST
 0  0      0 2283176 134416 1083792    0    0     0     0  994 1466  2  0 98  0  0	2015-07-31 14:45:18 NZST
 0  0      0 2283300 134416 1083792    0    0     0     0 1474 1819  2  1 97  0  0	2015-07-31 14:45:19 NZST
 0  0      0 2283292 134416 1083940    0    0     0     0 1516 2314  3  1 96  0  0	2015-07-31 14:45:20 NZST
 0  0      0 2283292 134416 1083912    0    0     0     0 1754 2454  3  1 96  0  0	2015-07-31 14:45:21 NZST
 0  0      0 2283168 134416 1083912    0    0     0     0 1621 2320  3  1 96  0  0	2015-07-31 14:45:22 NZST
 0  0      0 2283168 134424 1083968    0    0     0    61 1457 2211  3  0 97  0  0	2015-07-31 14:45:23 NZST
 0  0      0 2283200 134424 1083972    0    0     0     0  682 1201  1  1 98  0  0	2015-07-31 14:45:24 NZST
 0  0      0 2283216 134424 1083972    0    0     0     0  332  530  0  0 99  0  0	2015-07-31 14:45:25 NZST
 0  0      0 2283216 134424 1083972    0    0     0     0  290  498  0  0 100  0  0	2015-07-31 14:45:26 NZST
 0  0      0 2283216 134424 1083972    0    0     0     0  307  521  0  0 100  0  0	2015-07-31 14:45:27 NZST
 0  0      0 2283232 134424 1083972    0    0     0     0  298  519  0  0 100  0  0	2015-07-31 14:45:28 NZST
 0  0      0 2283232 134424 1083972    0    0     0    12  297  508  0  0 100  0  0	2015-07-31 14:45:29 NZST
 0  0      0 2283232 134424 1083972    0    0     0     0 1171 1748  2  1 97  0  0	2015-07-31 14:45:30 NZST
 0  0      0 2283356 134424 1083972    0    0     0     0  686 1101  1  0 99  0  0	2015-07-31 14:45:31 NZST
 0  0      0 2283356 134424 1083972    0    0     0     0  342  529  0  0 99  0  0	2015-07-31 14:45:32 NZST
 0  0      0 2283356 134424 1084052    0    0     0     0  371  546  0  0 100  0  0	2015-07-31 14:45:33 NZST
 0  0      0 2283356 134424 1084052    0    0     0     0  301  509  0  0 100  0  0	2015-07-31 14:45:34 NZST
 0  0      0 2283356 134424 1084052    0    0     0   279  343  585  0  0 100  0  0	2015-07-31 14:45:35 NZST
 0  0      0 2283356 134424 1084052    0    0     0     0  310  538  0  0 100  0  0	2015-07-31 14:45:36 NZST
 0  0      0 2283356 134424 1084052    0    0     0     0  299  543  0  0 100  0  0	2015-07-31 14:45:37 NZST
 0  0      0 2283356 134424 1084052    0    0     0    10  300  524  0  0 99  0  0	2015-07-31 14:45:38 NZST
 0  0      0 2283356 134424 1084052    0    0     0     0  280  532  0  0 100  0  0	2015-07-31 14:45:39 NZST
 0  0      0 2283356 134424 1084052    0    0     0    10  317  526  0  0 100  0  0	2015-07-31 14:45:40 NZST
 0  0      0 2283356 134424 1084052    0    0     0    12  349  576  0  0 99  0  0	2015-07-31 14:45:41 NZST
 0  0      0 2283356 134424 1084052    0    0     0     0  361  531  0  0 100  0  0	2015-07-31 14:45:42 NZST
 0  0      0 2283356 134424 1084052    0    0     0     0  540  597  0  1 99  0  0	2015-07-31 14:45:43 NZST
 0  0      0 2283356 134424 1084052    0    0     0     0  372  527  0  0 99  0  0	2015-07-31 14:45:44 NZST
 0  0      0 2283356 134424 1084052    0    0     0     0  496  579  0  1 99  0  0	2015-07-31 14:45:45 NZST
 0  0      0 2283356 134424 1084052    0    0     0     0  304  524  0  0 100  0  0	2015-07-31 14:45:46 NZST
 0  0      0 2283348 134424 1084052    0    0     0    12  342  551  0  0 99  0  0	2015-07-31 14:45:47 NZST
 0  0      0 2283348 134424 1084052    0    0     0     0  321  535  0  0 100  0  0	2015-07-31 14:45:48 NZST
 0  0      0 2283348 134424 1084052    0    0     0     0  312  548  0  0 99  0  0	2015-07-31 14:45:49 NZST
 0  0      0 2283348 134424 1084052    0    0     0   804  319  584  0  0 100  0  0	2015-07-31 14:45:50 NZST
 0  0      0 2282920 134424 1084052    0    0     0     0  457  609  1  0 99  0  0	2015-07-31 14:45:51 NZST
 0  0      0 2282952 134424 1084052    0    0     0     0  388  581  0  0 99  0  0	2015-07-31 14:45:52 NZST
 0  0      0 2282960 134424 1084052    0    0     0    32  451  698  0  0 100  0  0	2015-07-31 14:45:53 NZST
 0  0      0 2282960 134424 1084056    0    0     0     3  331  514  0  0 100  0  0	2015-07-31 14:45:54 NZST
 0  0      0 2282960 134424 1084056    0    0     0    28  317  550  0  0 100  0  0	2015-07-31 14:45:55 NZST
 0  0      0 2282960 134424 1084056    0    0     0     0  281  496  0  0 100  0  0	2015-07-31 14:45:56 NZST
